 

stn    time           gre000z0  prestas0  ure200s0
THU    202406250900        762     946.7      67.5
THU    202406250910        754     946.6      67.4
THU    202406250920        808     946.6      65.7
THU    202406250930        824     946.6      63.9
THU    202406250940        847     946.5      65.5
THU    202406250950        857     946.5      64.7
THU    202406251000        871     946.5      64.1
THU    202406251010        886     946.4      63.9
THU    202406251020        899     946.4      63.1
THU    202406251030        917     946.4      62.6
THU    202406251040        949     946.4      61.4
THU    202406251050        953     946.3      62.2
THU    202406251100        912     946.3      59.9
THU    202406251110        973     946.3      59.2
THU    202406251120        944     946.3      58.7
THU    202406251130        968     946.3      58.7
THU    202406251140        960     946.2      57.4
THU    202406251150        909     946.0      57.2
THU    202406251200        953     945.8      57.3
THU    202406251210        762     945.8      57.0
THU    202406251220        916     945.8      56.2
THU    202406251230        875     945.8      54.9
THU    202406251240        455     945.7      55.3
THU    202406251250        378     945.6      55.6
THU    202406251300        397     945.6      56.5
THU    202406251310        566     945.6      54.9
THU    202406251320        834     945.6      52.5
THU    202406251330        694     945.6      52.8
THU    202406251340        921     945.4      51.3
THU    202406251350        927     945.2      51.3
THU    202406251400        447     945.1      51.4
THU    202406251410        249     945.2      52.5
THU    202406251420        107     945.1      53.5
THU    202406251430         89     945.2      58.0
THU    202406251440        129     945.1      68.3
THU    202406251450        278     944.9      74.1
THU    202406251500        257     944.7      73.8
THU    202406251510        161     944.5      72.3
THU    202406251520         51     944.6      81.6
THU    202406251530         13     945.1      85.7
THU    202406251540         10     945.3      85.3
THU    202406251550          6     945.5      81.1
THU    202406251600         15     945.7      80.2
THU    202406251610         41     945.7      87.5
THU    202406251620         61     946.0      94.1
THU    202406251630         74     946.1      89.2
THU    202406251640         52     946.4      91.5
THU    202406251650         56     946.4      86.1
THU    202406251700         51     946.4      84.1
THU    202406251710         34     946.4      80.2
THU    202406251720         19     946.4      82.0
THU    202406251730         19     946.3      76.9
THU    202406251740         17     946.3      75.8
THU    202406251750         19     946.5      80.4
THU    202406251800         23     946.6      84.7
THU    202406251810         26     946.6      84.6
THU    202406251820         21     946.7      88.1
THU    202406251830          6     946.8      87.7
THU    202406251840          1     946.7      90.3
THU    202406251850          0     946.7      90.3
THU    202406251900          0     946.8      93.8
THU    202406251910          0     946.8      94.7
THU    202406251920          0     946.9      95.7
THU    202406251930          0     947.2      96.6
THU    202406251940          0     947.3      92.7
THU    202406251950          0     947.4      95.0
THU    202406252000          0     947.4      97.7
THU    202406252010          0     947.5      99.2
THU    202406252020          0     947.3      99.2
THU    202406252030          0     947.2      99.2
THU    202406252040          0     947.4      98.7
THU    202406252050          0     947.3      97.8
THU    202406252100          0     947.5      98.3
THU    202406252110          0     947.5      99.1
THU    202406252120          0     947.4      99.2
THU    202406252130          0     947.3      99.2
THU    202406252140          0     947.2      99.2
THU    202406252150          0     947.3      99.2
THU    202406252200          0     947.3      99.2
THU    202406252210          0     947.4      99.2
THU    202406252220          0     947.4      99.2
THU    202406252230          0     947.5      99.2
THU    202406252240          0     947.6      99.2
THU    202406252250          0     947.6      99.2
THU    202406252300          0     947.6      99.2
THU    202406252310          0     947.6      99.2
THU    202406252320          0     947.8      99.2
THU    202406252330          0     947.7      99.3
THU    202406252340          0     947.6      99.3
THU    202406252350          0     947.6      99.3
THU    202406260000          0     947.6      99.3
THU    202406260010          0     947.6      99.3
THU    202406260020          0     947.6      99.3
THU    202406260030          0     947.5      99.3
THU    202406260040          0     947.5      99.3
THU    202406260050          0     947.4      99.3
THU    202406260100          0     947.4      99.3
THU    202406260110          0     947.4      99.3
THU    202406260120          0     947.4      99.3
THU    202406260130          0     947.4      99.3
THU    202406260140          0     947.3      99.3
THU    202406260150          0     947.4      99.3
THU    202406260200          0     947.4      99.3
THU    202406260210          0     947.4      99.3
THU    202406260220          0     947.4      99.3
THU    202406260230          0     947.4      99.3
THU    202406260240          0     947.3      99.3
