hour,Log_NR,T_mean,H_mean,UHI_mean,HI_mean
18,Log_420,21.435001818919638,57.704594339850644,0.6992775737712891,21.192036231884057
18,Log_421,21.013833774543812,59.10288306798604,0.47020066361785456,20.760537790697676
18,Log_422,20.179417150243022,61.18788643098958,-0.39911363034570646,19.89930588235294
18,Log_423,21.254635593265448,58.07289520866713,0.7038002444435469,21.011368217054265
18,Log_424,20.53008223015928,62.661858078676225,-0.01980546243064269,20.388557170542636
18,Log_425,20.737503613162705,62.23503863758024,-0.008342063850942898,20.5806331300813
18,Log_426,18.585810429509273,62.33510007214234,-2.1344046764337445,18.1535305907173
18,Log_427,21.42851215560612,56.121616461492664,0.8109706539338607,21.11245
18,Log_428,21.40708420052484,56.07610636780275,0.8664800802445034,21.09188565891473
18,Log_429,20.99206389574132,58.63789902305079,0.44482464088253115,20.73753313840156
18,Log_430,20.602670725742897,61.60997833454097,0.11190929259473681,20.438685934489403
18,Log_431,21.23481142392106,57.84875711633551,0.7288055894644929,20.98563238095238
18,Log_432,20.80782651527646,58.45462645320483,0.15793538497818638,20.500179640718564
18,Log_433,21.197236503387696,58.189018308000534,0.6335281416843825,20.934489278752437
18,Log_434,21.881268735732725,56.84349791048112,0.2568990507242801,21.64794248826291
18,Log_435,21.31530033271575,64.70067403432526,0.5914852538507837,21.28904012345679
18,Log_436,21.141196557197972,57.29360442937468,0.599456621742311,20.842283914728682
18,Log_437,20.349662172842567,59.367602096696395,0.05085039127423316,20.047791896869246
18,Log_438,21.167158168594526,57.97913012762908,0.5220409250049901,20.89378143712575
19,Log_401,19.64472464197398,64.20635601841255,0,19.419939215686274
19,Log_402,19.991639626782277,64.29762722209506,0.34691498480829713,19.83703431372549
19,Log_403,20.93728036100986,63.20280942384066,-1.4127743171519336,20.828655913978494
19,Log_404,19.616265778252505,60.954926968625756,0.5952193037624485,19.27828
19,Log_405,19.672154739493603,64.16058531064826,0.0531526336024603,19.44248449612403
19,Log_406,20.671594765590342,58.56337520938397,1.0331417979973363,20.34624658869396
19,Log_407,20.369163368353234,59.77317304072895,0.7398219765730369,20.064750487329434
19,Log_408,20.267174901511293,60.54421153735829,0.648280442870671,19.964167635658914
19,Log_409,20.3780332491562,66.91333551937761,0.26478309890094454,20.28570330969267
19,Log_410,18.87872008891633,66.67682703869109,-0.750622627932687,18.61533042635659
19,Log_411,20.180408076265884,60.09554315022367,0.8296410614295309,19.856394106813998
19,Log_412,21.312030385142634,56.36592036923552,0.8158957946559514,21.00067741935484
19,Log_413,19.849942490343345,60.80678851261797,0.23317389899425073,19.503522286821706
19,Log_414,21.007594765086385,59.91036304647182,1.0816339853082508,20.78528662420382
19,Log_416,20.45466143968565,61.07310569048146,0.6992237050145735,20.182170682730924
19,Log_417,18.82857839958292,65.02964507787551,-0.6838704191144684,18.51533482142857
19,Log_418,19.13528047028542,65.10793787774212,-0.4742901936848594,18.84441375968992
19,Log_420,20.591246765405256,60.11771421441469,0.7426815903079775,20.321479166666666
19,Log_421,20.13990449360452,61.92966511326275,0.5221019078265317,19.87822965116279
19,Log_422,19.500194664727875,63.458814291719584,-0.1445299772461058,19.209519607843138
19,Log_423,20.362435493079825,61.17068714379814,0.721218159018571,20.11982261208577
19,Log_424,19.550135256505495,66.14614945423713,-0.08654656883436605,19.39960916179337
19,Log_425,19.745937323952887,65.64401241375377,-0.010001864991565348,19.597709090909092
19,Log_426,17.66760152319806,64.29329473830938,-1.9796439725632942,17.188208860759495
19,Log_427,20.527601837983394,58.92116097658335,0.8590732266014411,20.20077290448343
19,Log_428,20.407118244999566,58.928024213938585,0.7931918582646302,20.06539437984496
19,Log_429,20.001409117131733,61.50319216209781,0.3823465832506801,19.72093469785575
19,Log_430,19.71053476513822,64.48569618252392,0.2082406167172965,19.5132761627907
19,Log_431,20.123628624638876,61.21565620225161,0.553303326969316,19.844942528735633
19,Log_432,20.027923893053917,61.291056910378835,0.2962071931913799,19.72416564417178
19,Log_433,20.16697314843444,61.54832358228294,0.5212926934716816,19.894718323586744
19,Log_434,21.116422952276768,59.24240827068261,0.1593875108921306,20.859154676258992
19,Log_435,20.50445580707824,67.74158791472907,0.6798695667599475,20.461526748971192
19,Log_436,20.362136918079752,59.710430746515115,0.7447340292644105,20.04785949612403
19,Log_437,19.620833113251287,61.44874690872059,0.24021466601441813,19.289639194139195
19,Log_438,20.292634395954664,60.615296707744925,0.5615865077767388,19.9976498015873
20,Log_401,18.40775552578993,68.10252648170143,0,18.145692307692308
20,Log_402,18.635891935727315,68.6933105892646,0.22813640993738515,18.441503944773174
20,Log_403,20.260996580751357,65.79598322326083,-0.78882178719393925,20.123392720306512
20,Log_404,18.58096468594663,63.71291639506802,0.7767935103137663,18.20201789709172
20,Log_405,18.600205855508367,67.60549159705296,0.21569172953489024,18.34671150097466
20,Log_406,19.61283697192593,61.66386456889322,1.2233055525835075,19.2705604288499
20,Log_407,19.274760588772185,62.93590686553366,0.8913375932188548,18.940348927875245
20,Log_408,19.118030504956135,64.08773119611844,0.7312029240740263,18.799167641325536
20,Log_409,19.387949205885853,71.19522545573427,0.5960794430716893,19.30984299516908
20,Log_410,17.474466272579374,70.88997226457121,-0.9154132147644131,17.15512670565302
20,Log_411,19.088341938662946,63.161577867168106,0.9336233299910958,18.735705340699816
20,Log_412,20.584657226880847,58.62508075391458,1.243201049075665,20.265627705627704
20,Log_413,18.963779194219537,63.66204947403222,0.5799388028951207,18.599508771929823
20,Log_414,20.105951905303044,62.80874807087147,1.3759428552976243,19.86577850877193
20,Log_416,19.31654167060706,64.61155536641678,0.8697422843680566,19.026224550898203
20,Log_417,17.90782594221596,67.64645401867878,-0.11187835810175024,17.567666666666668
20,Log_418,18.396902217778365,67.67324496337017,0.02214081819958875,18.092461013645224
20,Log_420,19.391017411870855,63.435353400368776,0.8349261319595794,19.07990476190476
20,Log_421,19.063970660737958,65.21999393654656,0.6744597531258798,18.772430799220274
20,Log_422,18.60958761665665,66.6270836502891,0.20183209086672277,18.29517948717949
20,Log_423,19.267174702336874,64.39617002290349,0.8621024177072472,18.9921931372549
20,Log_424,18.355463971679495,69.87008753562483,-0.03776645540295027,18.15358187134503
20,Log_425,18.44859366534807,69.48908093678064,-0.04694896627833232,18.233327272727273
20,Log_426,16.843954039223718,66.85020919248988,-1.7221635787224985,16.34294846491228
20,Log_427,19.491451336135036,62.03748569090489,1.0398332426472299,19.14438067061144
20,Log_428,19.35214703064044,62.145028116904335,0.9707593349775154,18.989796296296298
20,Log_429,18.957388545560896,64.5545769959773,0.5741103672337934,18.64124019607843
20,Log_430,18.56718281804215,67.78624690892607,0.3381872860672183,18.31027156862745
20,Log_431,18.951782163998583,64.59968348749433,0.5389384339032373,18.637309803921568
20,Log_432,18.922471797620023,64.20759470321968,0.49395248830606875,18.587349397590362
20,Log_433,18.834565980898535,65.81244675707411,0.4001978114420429,18.54872287968442
20,Log_434,19.934863050278476,63.55330848292625,0.24774486727005707,19.691525
20,Log_435,19.23009499293994,72.13728708649195,0.6740037130286617,19.172108695652174
20,Log_436,19.312282612850208,62.93666145093667,0.9297408193432629,18.97911306042885
20,Log_437,18.624102566480367,64.28262771597593,0.4562975744024038,18.26238305709024
20,Log_438,19.23407354818097,63.885938240251015,0.7487059887036998,18.917234530938124
21,Log_401,17.12794039019456,71.92663751200294,0,16.80012130177515
21,Log_402,17.202985382754612,72.93284010789026,0.05306817697877096,16.91805882352941
21,Log_403,19.260088740548017,68.99001684930815,0.036584068357842885,19.074048523206752
21,Log_404,17.500824467184767,66.7931138526824,0.9768349613890419,17.085683222958057
21,Log_405,17.466959929690212,71.48613269848705,0.3402949611067996,17.165137596899225
21,Log_406,18.60586242158312,65.09681483443075,1.4683924936447077,18.263327519379846
21,Log_407,18.16969180515725,66.5959541900227,1.053962895145088,17.81965
21,Log_408,18.113141780555335,67.50004093611868,1.0040317902308855,17.782052631578946
21,Log_409,18.444126640298784,75.17593707533202,0.9434684332233089,18.37562801932367
21,Log_410,16.440717435782346,73.35436639291149,-0.6623326680459977,16.060763157894737
21,Log_411,18.08560666063331,66.1577205381798,1.2000605244438545,17.715043278084714
21,Log_412,19.692795140695118,61.69433536886043,1.7393302000763662,19.382617965367967
21,Log_413,17.961357791195603,67.09012296600287,0.8549842526593058,17.59696783625731
21,Log_414,18.983622803541735,66.30714975417388,1.611024602301487,18.729096774193547
21,Log_416,18.33541915177808,68.22848245676953,1.143958082387929,18.05142015968064
21,Log_417,16.65021150699796,71.12639193161051,0.3332943380551529,16.26049523809524
21,Log_418,17.69309177703278,70.39438456774333,0.5771231070498639,17.387299019607845
21,Log_420,18.21157242009193,67.43760805512076,0.9580516772208232,17.890306418219463
21,Log_421,17.977107105322144,69.06445809328467,0.8755657989640417,17.678466085271317
21,Log_422,17.79526484126877,69.40711893210782,0.6407148550791699,17.464105882352943
21,Log_423,18.135052142471395,68.09772505935311,1.0177002004865932,17.835929411764706
21,Log_424,17.092085334220915,73.7999279732524,-0.02165757821866428,16.81114619883041
21,Log_425,17.33674340300088,72.38276122725433,0.13942735924241695,17.040441767068273
21,Log_426,15.859081886543056,68.80237896682257,-1.2779996938414195,15.303358649789029
21,Log_427,18.463809361833796,65.55340684155202,1.2714218436268918,18.117764880952382
21,Log_428,18.367110701246684,65.49989697942338,1.2689307804718828,18.009276162790698
21,Log_429,18.000686169791027,67.90699626153963,0.8739229407211365,17.66975588235294
21,Log_430,17.423605381584963,71.90735212056046,0.35728920767303074,17.132222868217053
21,Log_431,17.75756005995898,68.17054144844022,0.6264673351616074,17.411927450980393
21,Log_432,17.627012168610353,68.34502180538742,0.47366803005407015,17.260434738955823
21,Log_433,17.339527673432997,70.52120405650625,0.21520863533480847,16.995520588235294
21,Log_434,18.78862462787838,68.17898640574838,0.40065573638835006,18.54098201438849
21,Log_435,17.843650864733196,77.2893791363046,0.5836045126898669,17.752343685300207
21,Log_436,18.184075448278385,66.62816444377222,1.0814436750225611,17.840511695906432
21,Log_437,17.54425133913373,67.66126478323126,0.6475868699577698,17.149627071823204
21,Log_438,18.174070261856695,67.49751724901459,0.9833475134344897,17.84614271457086
22,Log_401,15.982438548777258,75.03925233784672,0,15.596557843137255
22,Log_402,15.915070602895923,76.52319539626333,-0.06736794588133559,15.56061568627451
22,Log_403,18.30885480353322,72.04446054546192,0.4930064534665132,18.08251126126126
22,Log_404,16.54671862047804,69.61258199438741,1.127499191153944,16.085006535947713
22,Log_405,16.410469685114116,74.67525108631816,0.45054494903935494,16.064593023255814
22,Log_406,17.580002815230397,67.94861051228321,1.618601757480287,17.187337209302324
22,Log_407,17.135604206995136,69.49974775299074,1.176722549094407,16.7313003875969
22,Log_408,17.132560497881776,70.38214653037639,1.1698998589288467,16.751092054263566
22,Log_409,17.513895564710968,78.4829087601318,1.1296293992699995,17.39337380952381
22,Log_410,15.751954523058151,74.88159091960294,-0.23903867259150122,15.338011695906433
22,Log_411,17.104735334221488,69.05065100968054,1.3585355527730278,16.691449633699634
22,Log_412,18.83377572191171,64.1805019233751,2.2016325908520917,18.483263440860213
22,Log_413,17.051412760511415,69.78627567848623,1.10367727467885,16.642710019267824
22,Log_414,18.221193409441053,68.72288771300724,1.8845863299241468,17.92606359649123
22,Log_416,17.46463833874131,70.81037093635042,1.446803349126878,17.135856862745097
22,Log_417,15.761074571737598,73.15892464536488,0.6699034742199821,15.304348039215686
22,Log_418,16.935680413389377,72.83699231962565,0.9739718112010199,16.59456007751938
22,Log_420,17.30192796642764,70.05468942552922,1.1631556787580286,16.93064094650206
22,Log_421,16.986845598543955,72.18996872194519,1.0269681520277296,16.639719653179192
22,Log_422,16.982560209557235,71.9904279557249,1.0001216607799754,16.616725490196078
22,Log_423,17.07992526332163,71.01985554349028,1.1222868486679025,16.709207364341086
22,Log_424,16.001864092091154,76.66657580747136,0.032491618757825906,15.659171511627907
22,Log_425,16.48586798788218,74.78053673224193,0.4089209405414488,16.14410101010101
22,Log_426,15.41338711085647,69.86986994356592,-0.6856431062446314,14.836669851380043
22,Log_427,17.465894440480092,68.42844117123465,1.4338549192908912,17.07089607843137
22,Log_428,17.427159412530596,68.44363206323291,1.4749249764756749,17.034251445086706
22,Log_429,17.086778072312388,70.54232541431497,1.1123165211717425,16.70516957364341
22,Log_430,16.320936043406594,75.44562080857439,0.38423477434780834,15.979938953488372
22,Log_431,16.81731424010819,70.97917536206518,0.8389771821454465,16.41631568627451
22,Log_432,16.501917276304187,71.3827271070128,0.5490312062410944,16.07946606786427
22,Log_433,16.17973788889936,73.44432644882168,0.18398274247009663,15.772204901960784
22,Log_434,17.644901413449833,71.59100242006613,0.5110524473838937,17.340268115942028
22,Log_435,16.608926810384048,81.48914639273269,0.4701545227144356,16.46473353909465
22,Log_436,17.14379192164906,69.52606254247242,1.1898461681155257,16.741187015503876
22,Log_437,16.52530209928928,70.58484225776512,0.7694780292524427,16.082479853479853
22,Log_438,17.151998931868466,70.6598057835326,1.11571513030071,16.780511904761905
23,Log_401,15.089850768261833,77.63830171574237,0,14.681477450980392
23,Log_402,14.99677671862214,79.2391732003704,-0.09307404963969249,14.620874509803922
23,Log_403,17.53809492524492,74.27336343457976,0.8105863526416476,17.286814814814814
23,Log_404,15.744888516661234,71.94354335296198,1.188019342148765,15.25355303030303
23,Log_405,15.60181002015019,77.23591586364586,0.5349794377200028,15.234343023255814
23,Log_406,16.797381443905646,70.07097725903017,1.7318983120829015,16.370654069767443
23,Log_407,16.391717492673425,71.69687205010943,1.3016380951263076,15.958588235294117
23,Log_408,16.375991392847066,72.46427463016093,1.306814163065089,15.96600968992248
23,Log_409,16.823181315327687,80.59338294332,1.3249629858146386,16.673869047619046
23,Log_410,15.243466898568313,76.10939953530955,0.18152319446127393,14.810735465116279
23,Log_411,16.3724106124541,71.22421204339264,1.5126606498248953,15.93115750915751
23,Log_412,18.190863062246336,66.01023650985279,2.517429780091522,17.80571568627451
23,Log_413,16.40127567187105,71.64971187938376,1.3421329270244757,15.967821772639692
23,Log_414,17.34337812247517,70.86428567236533,2.012788315632216,16.990844017094016
23,Log_416,16.83553249037136,73.111566292912,1.6499921392917503,16.488409181636726
23,Log_417,15.213997933549454,74.6087932108323,0.9116476452486849,14.738839869281046
23,Log_418,16.348446122936853,74.58174780710704,1.2849279385211019,15.986213178294573
23,Log_420,16.589423245079043,72.1320278627856,1.3496314443857318,16.189777777777778
23,Log_421,16.22037118379286,74.71260330526879,1.1512698647781383,15.85307225433526
23,Log_422,16.4041052004841,73.57950586200758,1.314254432222267,16.02120980392157
23,Log_423,16.353482048957524,73.15598572533462,1.2445340382153725,15.95889411764706
23,Log_424,15.221388298932519,78.80500943930191,0.14569968599326508,14.85691472868217
23,Log_425,15.834379501122463,76.5829936659646,0.6589155074048642,15.473107070707071
23,Log_426,14.895416737332784,70.53255047423647,-0.2201726581447342,14.282205944798301
23,Log_427,16.707609515085835,70.32603001000463,1.5940965069555708,16.275682261208576
23,Log_428,16.716925367709898,70.43285061890711,1.6302881577499955,16.291868217054265
23,Log_429,16.34059259735174,73.05127849336047,1.251865693821255,15.941916179337232
23,Log_430,15.479722827154694,78.05315724184108,0.4960329192204336,15.121278752436647
23,Log_431,16.088501843649755,73.10960614174144,1.0491746256337697,15.662407407407407
23,Log_432,15.770671904046804,73.56259331419132,0.7135223034466864,15.324232723577236
23,Log_433,15.47262953846218,74.92187302709101,0.3958009323653636,15.031802144249513
23,Log_434,16.82427598075878,73.42474670858999,0.6956795551861266,16.479462287104624
23,Log_435,15.866726493963425,83.47924584639063,0.6269346932701121,15.688732510288066
23,Log_436,16.402300859414137,71.27107900062869,1.3412252770185664,15.960971899224806
23,Log_437,15.83724712572847,72.26546352353174,0.9730288186076291,15.363709706959707
23,Log_438,16.41533199717906,72.62030554744635,1.2666155198347366,16.010015968063872
