hour,Log_NR,T_mean,H_mean,UHI_mean,HI_mean,T_mean_95,T_mean_5,UHI_mean_95,UHI_mean_5
11,Log_432,19.633663157644495,64.93492193019992,-0.3437032485130743,19.370759057971014,19.633663157644495,19.633663157644495,-0.3437032485130743,-0.3437032485130743
11,Log_433,20.42294705340547,63.03337966326213,0.4455806472479026,20.21150724637681,20.42294705340547,20.42294705340547,0.4455806472479026,0.4455806472479026
11,Log_434,18.990992408636608,67.16982614113711,-0.986373997520962,18.703599637681158,18.990992408636608,18.990992408636608,-0.986373997520962,-0.986373997520962
11,Log_435,19.586588453122182,73.3892773443331,-0.3907779530353843,19.54745652173913,19.586588453122182,19.586588453122182,-0.3907779530353843,-0.3907779530353843
11,Log_436,20.23419350540645,62.71019973009223,0.25682709924887986,19.97973731884058,20.23419350540645,20.23419350540645,0.25682709924887986,0.25682709924887986
11,Log_437,19.653788826194212,64.7170420330767,-0.3235775799633562,19.38532608695652,19.653788826194212,19.653788826194212,-0.3235775799633562,-0.3235775799633562
11,Log_438,20.17587971578413,63.43420403744874,0.19851330962656313,19.93456884057971,20.17587971578413,20.17587971578413,0.19851330962656313,0.19851330962656313
12,Log_401,20.958044669680877,63.02195163719353,0,20.833385869565216,20.958044669680877,20.958044669680877,0,0
12,Log_402,21.341415362739017,63.273534415175874,0.3833706930581407,21.278576086956523,21.341415362739017,21.341415362739017,0.3833706930581407,0.3833706930581407
12,Log_403,19.536741992422826,68.46443689602009,-1.9431789407806201,19.354408212560386,19.536741992422826,19.536741992422826,-1.9431789407806201,-1.9431789407806201
12,Log_404,20.059394784689278,61.22201842021744,-0.2661470412303648,19.758399543378996,20.059394784689278,20.059394784689278,-0.2661470412303648,-0.2661470412303648
12,Log_405,20.574607218401937,64.92159447380148,-0.38343745127893836,20.441739130434783,20.574607218401937,20.574607218401937,-0.38343745127893836,-0.38343745127893836
12,Log_406,21.2096206059822,59.34282903371691,0.2515759363013237,20.993713768115942,21.2096206059822,21.2096206059822,0.2515759363013237,0.2515759363013237
12,Log_407,20.792378339707845,61.04120654634154,-0.1656663299730311,20.575289855072462,20.792378339707845,20.792378339707845,-0.1656663299730311,-0.1656663299730311
12,Log_408,21.339023676915645,60.38330151606122,0.380979007234767,21.17701086956522,21.339023676915645,21.339023676915645,0.380979007234767,0.380979007234767
12,Log_409,20.650938955066604,68.385886565758085,-0.3071057146142729,20.628278985507247,20.650938955066604,20.650938955066604,-0.3071057146142729,-0.3071057146142729
12,Log_410,19.903208181710625,65.99072807096108,-1.0548364879702516,19.706847826086957,19.903208181710625,19.903208181710625,-1.0548364879702516,-1.0548364879702516
12,Log_411,21.249743747947495,60.279385365492274,0.2916990782666193,21.07361231884058,21.249743747947495,21.249743747947495,0.2916990782666193,0.2916990782666193
12,Log_412,21.044349504026503,59.61994061144449,0.08630483434562565,20.80796195652174,21.044349504026503,21.044349504026503,0.08630483434562565,0.08630483434562565
12,Log_413,19.950361738334312,62.520768786564986,-1.0076829313465645,19.64701992753623,19.950361738334312,19.950361738334312,-1.0076829313465645,-1.0076829313465645
12,Log_414,20.880858137536862,61.59704198884764,-0.07718653214401423,20.687753623188406,20.880858137536862,20.880858137536862,-0.07718653214401423,-0.07718653214401423
12,Log_416,21.208542315589746,61.05735706000666,0.2504976459088679,21.056398550724637,21.208542315589746,21.208542315589746,0.2504976459088679,0.2504976459088679
12,Log_417,17.969405754596032,69.23239387499869,-2.4892203238203803,17.632235294117645,17.969405754596032,17.969405754596032,-2.4892203238203803,-2.4892203238203803
12,Log_418,19.806292660299896,67.70995266938897,-1.151752009380981,19.637989130434782,19.806292660299896,19.806292660299896,-1.151752009380981,-1.151752009380981
12,Log_420,21.485210635317117,59.63694909955185,0.5271659656362403,21.337753623188405,21.485210635317117,21.485210635317117,0.5271659656362403,0.5271659656362403
12,Log_421,20.908802741758745,62.825476872077424,-0.04924192792213046,20.76085507246377,20.908802741758745,20.908802741758745,-0.04924192792213046,-0.04924192792213046
12,Log_422,19.531567585304014,67.29076598354901,-1.4264770843768624,19.30981884057971,19.531567585304014,19.531567585304014,-1.4264770843768624,-1.4264770843768624
12,Log_423,21.080363629126158,60.97141518029419,0.1223189594452797,20.893695652173914,21.080363629126158,21.080363629126158,0.1223189594452797,0.1223189594452797
12,Log_424,20.985176081372604,64.95172102140354,0.027131411691728134,20.942702898550724,20.985176081372604,20.985176081372604,0.027131411691728134,0.027131411691728134
